group	colour	yend	showSelected1
1	#FC8D62	-0.57461175976323	validation
2	#FC8D62	-0.57461175976323	validation
3	#FC8D62	-0.57461175976323	validation
4	#FC8D62	-0.57461175976323	validation
5	#66C2A5	-0.57461175976323	sous-entraînement
6	#FC8D62	-0.57461175976323	validation
7	#66C2A5	-0.57461175976323	sous-entraînement
8	#66C2A5	-0.57461175976323	sous-entraînement
9	#FC8D62	-0.57461175976323	validation
10	#FC8D62	0.216656082439941	validation
11	#66C2A5	0.216656082439941	sous-entraînement
12	#FC8D62	0.216656082439941	validation
13	#66C2A5	0.216656082439941	sous-entraînement
14	#FC8D62	0.216656082439941	validation
15	#FC8D62	0.216656082439941	validation
16	#66C2A5	0.216656082439941	sous-entraînement
17	#66C2A5	0.216656082439941	sous-entraînement
18	#FC8D62	0.216656082439941	validation
19	#66C2A5	0.216656082439941	sous-entraînement
20	#FC8D62	0.216656082439941	validation
21	#66C2A5	-0.743730875249225	sous-entraînement
22	#FC8D62	-0.743730875249225	validation
23	#FC8D62	-0.909150774037585	validation
24	#66C2A5	-0.909150774037585	sous-entraînement
25	#FC8D62	-0.909150774037585	validation
26	#FC8D62	-0.909150774037585	validation
27	#66C2A5	-0.909150774037585	sous-entraînement
28	#66C2A5	-0.909150774037585	sous-entraînement
29	#66C2A5	-0.909150774037585	sous-entraînement
30	#66C2A5	-0.909150774037585	sous-entraînement
31	#66C2A5	1.60394119386137	sous-entraînement
32	#FC8D62	1.60394119386137	validation
33	#66C2A5	1.60394119386137	sous-entraînement
34	#66C2A5	1.60394119386137	sous-entraînement
35	#66C2A5	1.60394119386137	sous-entraînement
36	#66C2A5	1.60394119386137	sous-entraînement
37	#66C2A5	1.60394119386137	sous-entraînement
38	#FC8D62	1.60394119386137	validation
39	#66C2A5	1.60394119386137	sous-entraînement
40	#FC8D62	1.60394119386137	validation
41	#FC8D62	0.332493470886749	validation
42	#66C2A5	0.332493470886749	sous-entraînement
43	#66C2A5	0.332493470886749	sous-entraînement
44	#FC8D62	0.332493470886749	validation
45	#66C2A5	0.332493470886749	sous-entraînement
46	#FC8D62	0.332493470886749	validation
47	#66C2A5	0.332493470886749	sous-entraînement
48	#FC8D62	0.332493470886749	validation
49	#FC8D62	0.332493470886749	validation
50	#FC8D62	0.332493470886749	validation
