group	colour	yend	showSelected1
1	#FC8D62	-0.559770097627674	validation
2	#66C2A5	-0.559770097627674	sous-entraînement
3	#FC8D62	-0.559770097627674	validation
4	#66C2A5	-0.559770097627674	sous-entraînement
5	#66C2A5	-0.559770097627674	sous-entraînement
6	#FC8D62	-0.559770097627674	validation
7	#66C2A5	-0.559770097627674	sous-entraînement
8	#66C2A5	-0.559770097627674	sous-entraînement
9	#FC8D62	-0.559770097627674	validation
10	#FC8D62	-0.559770097627674	validation
11	#FC8D62	0.151771782040045	validation
12	#FC8D62	0.151771782040045	validation
13	#66C2A5	0.151771782040045	sous-entraînement
14	#FC8D62	0.151771782040045	validation
15	#FC8D62	0.151771782040045	validation
16	#FC8D62	0.151771782040045	validation
17	#66C2A5	0.151771782040045	sous-entraînement
18	#FC8D62	0.151771782040045	validation
19	#FC8D62	0.151771782040045	validation
20	#FC8D62	0.151771782040045	validation
21	#FC8D62	-0.828172114073528	validation
22	#FC8D62	-0.828172114073528	validation
23	#66C2A5	-0.828172114073528	sous-entraînement
24	#66C2A5	-1.03456378199638	sous-entraînement
25	#66C2A5	-0.823041399573627	sous-entraînement
26	#66C2A5	-0.823041399573627	sous-entraînement
27	#FC8D62	-0.823041399573627	validation
28	#FC8D62	-0.823041399573627	validation
29	#66C2A5	-0.823041399573627	sous-entraînement
30	#66C2A5	-0.823041399573627	sous-entraînement
31	#66C2A5	1.7311487572907	sous-entraînement
32	#66C2A5	1.57950828393937	sous-entraînement
33	#FC8D62	1.57950828393937	validation
34	#66C2A5	1.57950828393937	sous-entraînement
35	#FC8D62	1.57950828393937	validation
36	#66C2A5	1.57950828393937	sous-entraînement
37	#FC8D62	1.57950828393937	validation
38	#66C2A5	1.57950828393937	sous-entraînement
39	#66C2A5	1.70528333933618	sous-entraînement
40	#FC8D62	1.70528333933618	validation
41	#FC8D62	1.70528333933618	validation
42	#FC8D62	0.39218910051928	validation
43	#66C2A5	0.39218910051928	sous-entraînement
44	#66C2A5	0.39218910051928	sous-entraînement
45	#66C2A5	0.259695229239779	sous-entraînement
46	#66C2A5	0.259695229239779	sous-entraînement
47	#66C2A5	0.342119559314691	sous-entraînement
48	#FC8D62	0.342119559314691	validation
49	#66C2A5	0.342119559314691	sous-entraînement
50	#FC8D62	0.342119559314691	validation
