group	colour	yend	showSelected1
1	#66C2A5	-0.689099191816566	sous-entraînement
2	#FC8D62	-0.689099191816566	validation
3	#66C2A5	-0.709258660568736	sous-entraînement
4	#FC8D62	-0.709258660568736	validation
5	#FC8D62	-0.709258660568736	validation
6	#66C2A5	-0.709258660568736	sous-entraînement
7	#FC8D62	-0.709258660568736	validation
8	#FC8D62	-0.568875675576983	validation
9	#66C2A5	-0.568875675576983	sous-entraînement
10	#FC8D62	-0.568875675576983	validation
11	#FC8D62	0.222627647863225	validation
12	#66C2A5	0.222627647863225	sous-entraînement
13	#FC8D62	0.222627647863225	validation
14	#66C2A5	-0.0378266644956677	sous-entraînement
15	#FC8D62	-0.0378266644956677	validation
16	#FC8D62	0.182024297912188	validation
17	#66C2A5	0.182024297912188	sous-entraînement
18	#66C2A5	0.278026945290612	sous-entraînement
19	#66C2A5	0.265765443731891	sous-entraînement
20	#66C2A5	0.243033456343833	sous-entraînement
21	#66C2A5	-0.743730875249225	sous-entraînement
22	#66C2A5	-0.757414982336941	sous-entraînement
23	#FC8D62	-0.757414982336941	validation
24	#66C2A5	-1.03456378199638	sous-entraînement
25	#66C2A5	-0.773646037620576	sous-entraînement
26	#66C2A5	-0.841241486362947	sous-entraînement
27	#FC8D62	-0.841241486362947	validation
28	#66C2A5	-0.982703850799974	sous-entraînement
29	#FC8D62	-0.982703850799974	validation
30	#66C2A5	-0.793834456390077	sous-entraînement
31	#FC8D62	-0.793834456390077	validation
32	#66C2A5	1.58500202940349	sous-entraînement
33	#FC8D62	1.58500202940349	validation
34	#FC8D62	1.58500202940349	validation
35	#FC8D62	1.55585180676676	validation
36	#FC8D62	1.55585180676676	validation
37	#66C2A5	1.55585180676676	sous-entraînement
38	#66C2A5	1.58934946246667	sous-entraînement
39	#66C2A5	1.70528333933618	sous-entraînement
40	#FC8D62	1.70528333933618	validation
41	#66C2A5	0.313055412190002	sous-entraînement
42	#66C2A5	0.30417160380171	sous-entraînement
43	#FC8D62	0.30417160380171	validation
44	#66C2A5	0.385174091682726	sous-entraînement
45	#FC8D62	0.385174091682726	validation
46	#FC8D62	0.385174091682726	validation
47	#FC8D62	0.406361064266902	validation
48	#66C2A5	0.406361064266902	sous-entraînement
49	#FC8D62	0.406361064266902	validation
50	#FC8D62	0.406361064266902	validation
