group	colour	yend	showSelected1
1	#FC8D62	-0.609470533114129	validation
2	#66C2A5	-0.609470533114129	sous-entraînement
3	#FC8D62	-0.609470533114129	validation
4	#FC8D62	-0.609470533114129	validation
5	#66C2A5	-0.609470533114129	sous-entraînement
6	#66C2A5	-0.609470533114129	sous-entraînement
7	#66C2A5	-0.609470533114129	sous-entraînement
8	#66C2A5	-0.609470533114129	sous-entraînement
9	#66C2A5	-0.609470533114129	sous-entraînement
10	#66C2A5	-0.609470533114129	sous-entraînement
11	#FC8D62	-0.609470533114129	validation
12	#66C2A5	0.222627647863225	sous-entraînement
13	#FC8D62	0.222627647863225	validation
14	#66C2A5	-0.0378266644956682	sous-entraînement
15	#66C2A5	0.280950929884142	sous-entraînement
16	#FC8D62	0.280950929884142	validation
17	#FC8D62	0.280950929884142	validation
18	#FC8D62	0.280950929884142	validation
19	#66C2A5	0.280950929884142	sous-entraînement
20	#FC8D62	0.280950929884142	validation
21	#66C2A5	-0.793448308930054	sous-entraînement
22	#66C2A5	-0.793448308930054	sous-entraînement
23	#FC8D62	-0.793448308930054	validation
24	#FC8D62	-0.793448308930054	validation
25	#66C2A5	-0.793448308930054	sous-entraînement
26	#66C2A5	-0.793448308930054	sous-entraînement
27	#66C2A5	-0.793448308930054	sous-entraînement
28	#66C2A5	-0.982703850799975	sous-entraînement
29	#FC8D62	-0.982703850799975	validation
30	#FC8D62	1.7311487572907	validation
31	#66C2A5	1.7311487572907	sous-entraînement
32	#66C2A5	1.53280956087506	sous-entraînement
33	#FC8D62	1.53280956087506	validation
34	#FC8D62	1.53280956087506	validation
35	#66C2A5	1.53280956087506	sous-entraînement
36	#FC8D62	1.53280956087506	validation
37	#66C2A5	1.53280956087506	sous-entraînement
38	#FC8D62	1.53280956087506	validation
39	#FC8D62	1.53280956087506	validation
40	#FC8D62	0.32235950525734	validation
41	#FC8D62	0.32235950525734	validation
42	#66C2A5	0.32235950525734	sous-entraînement
43	#FC8D62	0.32235950525734	validation
44	#FC8D62	0.32235950525734	validation
45	#66C2A5	0.32235950525734	sous-entraînement
46	#FC8D62	0.32235950525734	validation
47	#FC8D62	0.32235950525734	validation
48	#66C2A5	0.32235950525734	sous-entraînement
49	#66C2A5	0.32235950525734	sous-entraînement
50	#FC8D62	0.32235950525734	validation
