group	colour	yend	showSelected1
1	#FC8D62	-0.608089478320124	validation
2	#66C2A5	-0.608089478320124	sous-entraînement
3	#66C2A5	-0.710016671983337	sous-entraînement
4	#66C2A5	-0.466925730528553	sous-entraînement
5	#66C2A5	-0.593503033560796	sous-entraînement
6	#66C2A5	-0.708500649154134	sous-entraînement
7	#66C2A5	-0.565166122864447	sous-entraînement
8	#66C2A5	-0.565166122864447	sous-entraînement
9	#FC8D62	-0.565166122864447	validation
10	#FC8D62	0.334821441067167	validation
11	#66C2A5	0.334821441067167	sous-entraînement
12	#66C2A5	0.222627647863225	sous-entraînement
13	#FC8D62	0.222627647863225	validation
14	#66C2A5	-0.0378266644956677	sous-entraînement
15	#66C2A5	0.296136416036393	sous-entraînement
16	#66C2A5	0.179149963320559	sous-entraînement
17	#FC8D62	0.179149963320559	validation
18	#66C2A5	0.260530200817223	sous-entraînement
19	#FC8D62	0.260530200817223	validation
20	#66C2A5	0.260530200817223	sous-entraînement
21	#66C2A5	-0.743730875249225	sous-entraînement
22	#FC8D62	-0.743730875249225	validation
23	#66C2A5	-0.811003285231803	sous-entraînement
24	#FC8D62	-0.811003285231803	validation
25	#FC8D62	-0.811003285231803	validation
26	#FC8D62	-0.811003285231803	validation
27	#FC8D62	-0.811003285231803	validation
28	#FC8D62	-0.811003285231803	validation
29	#FC8D62	-0.811003285231803	validation
30	#66C2A5	-0.811003285231803	sous-entraînement
31	#FC8D62	-0.811003285231803	validation
32	#66C2A5	1.60952499634861	sous-entraînement
33	#66C2A5	1.60952499634861	sous-entraînement
34	#FC8D62	1.60952499634861	validation
35	#66C2A5	1.45757484645493	sous-entraînement
36	#FC8D62	1.45757484645493	validation
37	#66C2A5	1.57260063461671	sous-entraînement
38	#66C2A5	1.57260063461671	sous-entraînement
39	#66C2A5	1.70528333933618	sous-entraînement
40	#FC8D62	1.70528333933618	validation
41	#66C2A5	0.339510690109523	sous-entraînement
42	#FC8D62	0.339510690109523	validation
43	#FC8D62	0.339510690109523	validation
44	#FC8D62	0.339510690109523	validation
45	#FC8D62	0.339510690109523	validation
46	#FC8D62	0.339510690109523	validation
47	#66C2A5	0.339510690109523	sous-entraînement
48	#FC8D62	0.339510690109523	validation
49	#FC8D62	0.339510690109523	validation
50	#FC8D62	0.339510690109523	validation
