group	colour	yend	showSelected1
1	#66C2A5	-0.699557931899951	sous-entraînement
2	#FC8D62	-0.699557931899951	validation
3	#66C2A5	-0.699557931899951	sous-entraînement
4	#66C2A5	-0.529474248778316	sous-entraînement
5	#FC8D62	-0.529474248778316	validation
6	#FC8D62	-0.529474248778316	validation
7	#FC8D62	-0.529474248778316	validation
8	#66C2A5	-0.529474248778316	sous-entraînement
9	#66C2A5	-0.529474248778316	sous-entraînement
10	#FC8D62	-0.529474248778316	validation
11	#FC8D62	0.225518859623695	validation
12	#66C2A5	0.225518859623695	sous-entraînement
13	#FC8D62	0.225518859623695	validation
14	#FC8D62	0.225518859623695	validation
15	#FC8D62	0.225518859623695	validation
16	#66C2A5	0.225518859623695	sous-entraînement
17	#66C2A5	0.225518859623695	sous-entraînement
18	#66C2A5	0.225518859623695	sous-entraînement
19	#66C2A5	0.225518859623695	sous-entraînement
20	#FC8D62	0.225518859623695	validation
21	#FC8D62	-0.866992916610133	validation
22	#66C2A5	-0.866992916610133	sous-entraînement
23	#66C2A5	-0.866992916610133	sous-entraînement
24	#66C2A5	-0.866992916610133	sous-entraînement
25	#66C2A5	-0.866992916610133	sous-entraînement
26	#66C2A5	-0.866992916610133	sous-entraînement
27	#66C2A5	-0.866992916610133	sous-entraînement
28	#66C2A5	-0.866992916610133	sous-entraînement
29	#FC8D62	-0.866992916610133	validation
30	#FC8D62	1.63201372659388	validation
31	#66C2A5	1.63201372659388	sous-entraînement
32	#FC8D62	1.63201372659388	validation
33	#66C2A5	1.63201372659388	sous-entraînement
34	#FC8D62	1.63201372659388	validation
35	#66C2A5	1.63201372659388	sous-entraînement
36	#FC8D62	1.63201372659388	validation
37	#FC8D62	1.63201372659388	validation
38	#FC8D62	1.63201372659388	validation
39	#66C2A5	1.63201372659388	sous-entraînement
40	#FC8D62	1.63201372659388	validation
41	#FC8D62	0.376542087325263	validation
42	#66C2A5	0.376542087325263	sous-entraînement
43	#66C2A5	0.376542087325263	sous-entraînement
44	#66C2A5	0.376542087325263	sous-entraînement
45	#FC8D62	0.376542087325263	validation
46	#FC8D62	0.376542087325263	validation
47	#FC8D62	0.376542087325263	validation
48	#FC8D62	0.376542087325263	validation
49	#FC8D62	0.376542087325263	validation
50	#66C2A5	0.376542087325263	sous-entraînement
