group	colour	yend	showSelected1
1	#66C2A5	0.326924376432322	sous-entraînement
2	#FC8D62	0.326924376432322	validation
3	#FC8D62	0.326924376432322	validation
4	#FC8D62	0.326924376432322	validation
5	#FC8D62	0.326924376432322	validation
6	#FC8D62	0.326924376432322	validation
7	#66C2A5	0.326924376432322	sous-entraînement
8	#FC8D62	0.326924376432322	validation
9	#FC8D62	0.326924376432322	validation
10	#FC8D62	0.326924376432322	validation
11	#66C2A5	0.326924376432322	sous-entraînement
12	#66C2A5	0.326924376432322	sous-entraînement
13	#66C2A5	0.326924376432322	sous-entraînement
14	#66C2A5	0.326924376432322	sous-entraînement
15	#FC8D62	0.326924376432322	validation
16	#FC8D62	0.326924376432322	validation
17	#66C2A5	0.326924376432322	sous-entraînement
18	#66C2A5	0.326924376432322	sous-entraînement
19	#66C2A5	0.326924376432322	sous-entraînement
20	#66C2A5	0.326924376432322	sous-entraînement
21	#FC8D62	0.326924376432322	validation
22	#FC8D62	0.326924376432322	validation
23	#FC8D62	0.326924376432322	validation
24	#66C2A5	0.326924376432322	sous-entraînement
25	#FC8D62	0.326924376432322	validation
26	#66C2A5	0.326924376432322	sous-entraînement
27	#66C2A5	0.326924376432322	sous-entraînement
28	#FC8D62	0.326924376432322	validation
29	#66C2A5	0.326924376432322	sous-entraînement
30	#FC8D62	0.326924376432322	validation
31	#66C2A5	0.326924376432322	sous-entraînement
32	#66C2A5	0.326924376432322	sous-entraînement
33	#66C2A5	0.326924376432322	sous-entraînement
34	#FC8D62	0.326924376432322	validation
35	#FC8D62	0.326924376432322	validation
36	#66C2A5	0.326924376432322	sous-entraînement
37	#66C2A5	0.326924376432322	sous-entraînement
38	#66C2A5	0.326924376432322	sous-entraînement
39	#FC8D62	0.326924376432322	validation
40	#FC8D62	0.326924376432322	validation
41	#FC8D62	0.326924376432322	validation
42	#66C2A5	0.326924376432322	sous-entraînement
43	#FC8D62	0.326924376432322	validation
44	#66C2A5	0.326924376432322	sous-entraînement
45	#FC8D62	0.326924376432322	validation
46	#FC8D62	0.326924376432322	validation
47	#66C2A5	0.326924376432322	sous-entraînement
48	#FC8D62	0.326924376432322	validation
49	#66C2A5	0.326924376432322	sous-entraînement
50	#66C2A5	0.326924376432322	sous-entraînement
