group	colour	yend	showSelected1
1	#FC8D62	0.228925770989741	validation
2	#FC8D62	0.228925770989741	validation
3	#66C2A5	0.228925770989741	sous-entraînement
4	#FC8D62	0.228925770989741	validation
5	#66C2A5	0.228925770989741	sous-entraînement
6	#FC8D62	0.228925770989741	validation
7	#FC8D62	0.228925770989741	validation
8	#66C2A5	0.228925770989741	sous-entraînement
9	#66C2A5	0.228925770989741	sous-entraînement
10	#FC8D62	0.228925770989741	validation
11	#FC8D62	0.228925770989741	validation
12	#66C2A5	0.228925770989741	sous-entraînement
13	#FC8D62	0.228925770989741	validation
14	#66C2A5	0.228925770989741	sous-entraînement
15	#FC8D62	0.228925770989741	validation
16	#FC8D62	0.228925770989741	validation
17	#66C2A5	0.228925770989741	sous-entraînement
18	#FC8D62	0.228925770989741	validation
19	#66C2A5	0.228925770989741	sous-entraînement
20	#FC8D62	0.228925770989741	validation
21	#FC8D62	0.228925770989741	validation
22	#66C2A5	0.228925770989741	sous-entraînement
23	#66C2A5	0.228925770989741	sous-entraînement
24	#66C2A5	0.228925770989741	sous-entraînement
25	#FC8D62	0.228925770989741	validation
26	#FC8D62	0.228925770989741	validation
27	#66C2A5	0.228925770989741	sous-entraînement
28	#FC8D62	0.228925770989741	validation
29	#FC8D62	0.228925770989741	validation
30	#66C2A5	0.228925770989741	sous-entraînement
31	#66C2A5	0.228925770989741	sous-entraînement
32	#66C2A5	0.228925770989741	sous-entraînement
33	#66C2A5	0.228925770989741	sous-entraînement
34	#66C2A5	0.228925770989741	sous-entraînement
35	#FC8D62	0.228925770989741	validation
36	#FC8D62	0.228925770989741	validation
37	#FC8D62	0.228925770989741	validation
38	#66C2A5	0.228925770989741	sous-entraînement
39	#FC8D62	0.228925770989741	validation
40	#66C2A5	0.228925770989741	sous-entraînement
41	#66C2A5	0.228925770989741	sous-entraînement
42	#66C2A5	0.228925770989741	sous-entraînement
43	#FC8D62	0.228925770989741	validation
44	#FC8D62	0.228925770989741	validation
45	#66C2A5	0.228925770989741	sous-entraînement
46	#FC8D62	0.228925770989741	validation
47	#66C2A5	0.228925770989741	sous-entraînement
48	#FC8D62	0.228925770989741	validation
49	#66C2A5	0.228925770989741	sous-entraînement
50	#66C2A5	0.228925770989741	sous-entraînement
