group	colour	yend	showSelected1
1	#66C2A5	0.0869168681101357	sous-entraînement
2	#FC8D62	0.0869168681101357	validation
3	#FC8D62	0.0869168681101357	validation
4	#FC8D62	0.0869168681101357	validation
5	#FC8D62	0.0869168681101357	validation
6	#66C2A5	0.0869168681101357	sous-entraînement
7	#FC8D62	0.0869168681101357	validation
8	#66C2A5	0.0869168681101357	sous-entraînement
9	#66C2A5	0.0869168681101357	sous-entraînement
10	#66C2A5	0.0869168681101357	sous-entraînement
11	#66C2A5	0.0869168681101357	sous-entraînement
12	#66C2A5	0.0869168681101357	sous-entraînement
13	#FC8D62	0.0869168681101357	validation
14	#66C2A5	0.0869168681101357	sous-entraînement
15	#66C2A5	0.0869168681101357	sous-entraînement
16	#FC8D62	0.0869168681101357	validation
17	#66C2A5	0.0869168681101357	sous-entraînement
18	#FC8D62	0.0869168681101357	validation
19	#FC8D62	0.0869168681101357	validation
20	#FC8D62	0.0869168681101357	validation
21	#FC8D62	0.0869168681101357	validation
22	#66C2A5	0.0869168681101357	sous-entraînement
23	#FC8D62	0.0869168681101357	validation
24	#66C2A5	0.0869168681101357	sous-entraînement
25	#FC8D62	0.0869168681101357	validation
26	#FC8D62	0.0869168681101357	validation
27	#66C2A5	0.0869168681101357	sous-entraînement
28	#66C2A5	0.0869168681101357	sous-entraînement
29	#FC8D62	0.0869168681101357	validation
30	#66C2A5	0.0869168681101357	sous-entraînement
31	#66C2A5	0.0869168681101357	sous-entraînement
32	#FC8D62	0.0869168681101357	validation
33	#FC8D62	0.0869168681101357	validation
34	#66C2A5	0.0869168681101357	sous-entraînement
35	#FC8D62	0.0869168681101357	validation
36	#FC8D62	0.0869168681101357	validation
37	#FC8D62	0.0869168681101357	validation
38	#FC8D62	0.0869168681101357	validation
39	#66C2A5	0.0869168681101357	sous-entraînement
40	#66C2A5	0.0869168681101357	sous-entraînement
41	#FC8D62	0.0869168681101357	validation
42	#66C2A5	0.0869168681101357	sous-entraînement
43	#FC8D62	0.0869168681101357	validation
44	#FC8D62	0.0869168681101357	validation
45	#66C2A5	0.0869168681101357	sous-entraînement
46	#FC8D62	0.0869168681101357	validation
47	#66C2A5	0.0869168681101357	sous-entraînement
48	#66C2A5	0.0869168681101357	sous-entraînement
49	#66C2A5	0.0869168681101357	sous-entraînement
50	#66C2A5	0.0869168681101357	sous-entraînement
