group	colour	yend	showSelected1
1	#FC8D62	-0.466925730528553	validation
2	#FC8D62	-0.466925730528553	validation
3	#FC8D62	-0.466925730528553	validation
4	#66C2A5	-0.466925730528553	sous-entraînement
5	#66C2A5	-0.593503033560796	sous-entraînement
6	#66C2A5	-0.708500649154134	sous-entraînement
7	#FC8D62	-0.708500649154134	validation
8	#66C2A5	-0.552621340229411	sous-entraînement
9	#FC8D62	-0.552621340229411	validation
10	#FC8D62	0.31547892855178	validation
11	#66C2A5	0.31547892855178	sous-entraînement
12	#FC8D62	0.31547892855178	validation
13	#FC8D62	0.31547892855178	validation
14	#FC8D62	0.31547892855178	validation
15	#66C2A5	0.31547892855178	sous-entraînement
16	#FC8D62	0.31547892855178	validation
17	#66C2A5	0.182024297912188	sous-entraînement
18	#66C2A5	0.271896194511252	sous-entraînement
19	#66C2A5	0.271896194511252	sous-entraînement
20	#FC8D62	0.271896194511252	validation
21	#FC8D62	0.271896194511252	validation
22	#FC8D62	-1.03456378199638	validation
23	#FC8D62	-1.03456378199638	validation
24	#66C2A5	-1.03456378199638	sous-entraînement
25	#66C2A5	-0.773646037620576	sous-entraînement
26	#FC8D62	-0.773646037620576	validation
27	#FC8D62	-0.982703850799975	validation
28	#66C2A5	-0.982703850799975	sous-entraînement
29	#66C2A5	-0.883443617920909	sous-entraînement
30	#FC8D62	-0.883443617920909	validation
31	#66C2A5	1.7311487572907	sous-entraînement
32	#FC8D62	1.7311487572907	validation
33	#FC8D62	1.7311487572907	validation
34	#FC8D62	1.7311487572907	validation
35	#FC8D62	1.57260063461671	validation
36	#FC8D62	1.57260063461671	validation
37	#66C2A5	1.57260063461671	sous-entraînement
38	#66C2A5	1.57260063461671	sous-entraînement
39	#66C2A5	1.70528333933618	sous-entraînement
40	#FC8D62	1.70528333933618	validation
41	#66C2A5	0.308613507995856	sous-entraînement
42	#66C2A5	0.308613507995856	sous-entraînement
43	#66C2A5	0.399204109355834	sous-entraînement
44	#FC8D62	0.399204109355834	validation
45	#66C2A5	0.259695229239779	sous-entraînement
46	#66C2A5	0.259695229239779	sous-entraînement
47	#FC8D62	0.259695229239779	validation
48	#66C2A5	0.380750919776007	sous-entraînement
49	#66C2A5	0.380750919776007	sous-entraînement
50	#66C2A5	0.380750919776007	sous-entraînement
